"split","file_name","source_path","output_path","object_count"
"train","defective__0516__IMG_20250707_091712.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\defective__0516__IMG_20250707_091712.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\defective__0516__IMG_20250707_091712.txt","1"
"train","defective__0517__IMG_20250707_091713.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\defective__0517__IMG_20250707_091713.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\defective__0517__IMG_20250707_091713.txt","1"
"train","defective__0518__IMG_20250707_091714.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\defective__0518__IMG_20250707_091714.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\defective__0518__IMG_20250707_091714.txt","1"
"train","defective__0519__IMG_20250707_091716.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\defective__0519__IMG_20250707_091716.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\defective__0519__IMG_20250707_091716.txt","1"
"train","defective__0520__IMG_20250707_091720.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\defective__0520__IMG_20250707_091720.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\defective__0520__IMG_20250707_091720.txt","1"
"train","defective__0521__IMG_20250707_091721.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\defective__0521__IMG_20250707_091721.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\defective__0521__IMG_20250707_091721.txt","1"
"train","defective__0523__IMG_20250707_091733.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\defective__0523__IMG_20250707_091733.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\defective__0523__IMG_20250707_091733.txt","1"
"train","defective__0524__IMG_20250707_091733_2.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\defective__0524__IMG_20250707_091733_2.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\defective__0524__IMG_20250707_091733_2.txt","1"
"train","defective__0525__IMG_20250707_091735.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\defective__0525__IMG_20250707_091735.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\defective__0525__IMG_20250707_091735.txt","1"
"train","defective__0526__IMG_20250707_091902.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\defective__0526__IMG_20250707_091902.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\defective__0526__IMG_20250707_091902.txt","1"
"train","defective__0527__IMG_20250707_091904.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\defective__0527__IMG_20250707_091904.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\defective__0527__IMG_20250707_091904.txt","1"
"train","defective__0528__IMG_20250707_091905_1.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\defective__0528__IMG_20250707_091905_1.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\defective__0528__IMG_20250707_091905_1.txt","1"
"train","defective__0529__IMG_20250707_091907.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\defective__0529__IMG_20250707_091907.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\defective__0529__IMG_20250707_091907.txt","1"
"train","defective__0530__IMG_20250707_091910.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\defective__0530__IMG_20250707_091910.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\defective__0530__IMG_20250707_091910.txt","1"
"train","defective__0531__IMG_20250707_091910_2.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\defective__0531__IMG_20250707_091910_2.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\defective__0531__IMG_20250707_091910_2.txt","1"
"train","defective__0532__IMG_20250707_091912.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\defective__0532__IMG_20250707_091912.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\defective__0532__IMG_20250707_091912.txt","1"
"train","defective__0533__IMG_20250707_091915.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\defective__0533__IMG_20250707_091915.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\defective__0533__IMG_20250707_091915.txt","1"
"train","defective__0534__IMG_20250707_091916.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\defective__0534__IMG_20250707_091916.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\defective__0534__IMG_20250707_091916.txt","1"
"train","defective__0535__IMG_20250707_091916_1.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\defective__0535__IMG_20250707_091916_1.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\defective__0535__IMG_20250707_091916_1.txt","1"
"train","defective__0536__IMG_20250707_091920.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\defective__0536__IMG_20250707_091920.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\defective__0536__IMG_20250707_091920.txt","1"
"train","defective__0537__IMG_20250707_091928.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\defective__0537__IMG_20250707_091928.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\defective__0537__IMG_20250707_091928.txt","1"
"train","defective__0538__IMG_20250707_091939.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\defective__0538__IMG_20250707_091939.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\defective__0538__IMG_20250707_091939.txt","1"
"train","defective__0539__IMG_20250707_091942.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\defective__0539__IMG_20250707_091942.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\defective__0539__IMG_20250707_091942.txt","1"
"train","defective__0541__IMG_20250707_091946.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\defective__0541__IMG_20250707_091946.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\defective__0541__IMG_20250707_091946.txt","1"
"train","defective__0542__IMG_20250707_091959.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\defective__0542__IMG_20250707_091959.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\defective__0542__IMG_20250707_091959.txt","1"
"train","defective__0543__IMG_20250707_092010.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\defective__0543__IMG_20250707_092010.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\defective__0543__IMG_20250707_092010.txt","1"
"train","defective__0545__IMG_20250707_092017.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\defective__0545__IMG_20250707_092017.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\defective__0545__IMG_20250707_092017.txt","1"
"train","defective__0546__IMG_20250707_092024.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\defective__0546__IMG_20250707_092024.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\defective__0546__IMG_20250707_092024.txt","1"
"train","defective__0547__IMG_20250707_092025.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\defective__0547__IMG_20250707_092025.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\defective__0547__IMG_20250707_092025.txt","1"
"train","defective__0548__IMG_20250707_092026.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\defective__0548__IMG_20250707_092026.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\defective__0548__IMG_20250707_092026.txt","1"
"train","defective__0551__IMG_20250707_092055.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\defective__0551__IMG_20250707_092055.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\defective__0551__IMG_20250707_092055.txt","1"
"train","defective__0552__IMG_20250707_092057.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\defective__0552__IMG_20250707_092057.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\defective__0552__IMG_20250707_092057.txt","1"
"train","defective__0555__IMG_20250707_092119.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\defective__0555__IMG_20250707_092119.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\defective__0555__IMG_20250707_092119.txt","1"
"train","defective__0556__IMG_20250707_092122.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\defective__0556__IMG_20250707_092122.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\defective__0556__IMG_20250707_092122.txt","1"
"train","defective__0558__IMG_20250707_092130_1.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\defective__0558__IMG_20250707_092130_1.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\defective__0558__IMG_20250707_092130_1.txt","1"
"train","defective__0559__IMG_20250707_092157.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\defective__0559__IMG_20250707_092157.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\defective__0559__IMG_20250707_092157.txt","1"
"train","defective__0560__IMG_20250707_092157_1.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\defective__0560__IMG_20250707_092157_1.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\defective__0560__IMG_20250707_092157_1.txt","1"
"train","defective__0561__IMG_20250707_092159.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\defective__0561__IMG_20250707_092159.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\defective__0561__IMG_20250707_092159.txt","1"
"train","defective__0562__IMG_20250707_092210.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\defective__0562__IMG_20250707_092210.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\defective__0562__IMG_20250707_092210.txt","1"
"train","defective__0563__IMG_20250707_092211.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\defective__0563__IMG_20250707_092211.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\defective__0563__IMG_20250707_092211.txt","1"
"train","defective__0564__IMG_20250707_092212.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\defective__0564__IMG_20250707_092212.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\defective__0564__IMG_20250707_092212.txt","1"
"train","defective__0565__IMG_20250707_092214.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\defective__0565__IMG_20250707_092214.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\defective__0565__IMG_20250707_092214.txt","1"
"train","defective__0566__IMG_20250707_092313.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\defective__0566__IMG_20250707_092313.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\defective__0566__IMG_20250707_092313.txt","1"
"train","defective__0567__IMG_20250707_092313_2.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\defective__0567__IMG_20250707_092313_2.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\defective__0567__IMG_20250707_092313_2.txt","1"
"train","defective__0568__IMG_20250707_092315.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\defective__0568__IMG_20250707_092315.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\defective__0568__IMG_20250707_092315.txt","1"
"train","defective__0569__IMG_20250707_092315_1.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\defective__0569__IMG_20250707_092315_1.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\defective__0569__IMG_20250707_092315_1.txt","1"
"train","defective__0570__IMG_20250707_092318.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\defective__0570__IMG_20250707_092318.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\defective__0570__IMG_20250707_092318.txt","1"
"train","defective__0572__IMG_20250707_092323.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\defective__0572__IMG_20250707_092323.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\defective__0572__IMG_20250707_092323.txt","1"
"train","defective__0573__IMG_20250707_092323_1.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\defective__0573__IMG_20250707_092323_1.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\defective__0573__IMG_20250707_092323_1.txt","1"
"train","defective__0574__IMG_20250707_092324.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\defective__0574__IMG_20250707_092324.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\defective__0574__IMG_20250707_092324.txt","1"
"train","defective__0575__IMG_20250707_092328_1.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\defective__0575__IMG_20250707_092328_1.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\defective__0575__IMG_20250707_092328_1.txt","1"
"train","defective__0576__IMG_20250707_092337.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\defective__0576__IMG_20250707_092337.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\defective__0576__IMG_20250707_092337.txt","1"
"train","defective__0578__IMG-20250706-WA0164.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\defective__0578__IMG-20250706-WA0164.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\defective__0578__IMG-20250706-WA0164.txt","1"
"train","defective__0579__IMG-20250706-WA0194.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\defective__0579__IMG-20250706-WA0194.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\defective__0579__IMG-20250706-WA0194.txt","1"
"train","defective__0580__IMG-20250706-WA0280.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\defective__0580__IMG-20250706-WA0280.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\defective__0580__IMG-20250706-WA0280.txt","1"
"train","defective__0583__Recovered_jpg_file(1012).txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\defective__0583__Recovered_jpg_file(1012).txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\defective__0583__Recovered_jpg_file(1012).txt","1"
"train","defective__0584__Recovered_jpg_file(1013).txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\defective__0584__Recovered_jpg_file(1013).txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\defective__0584__Recovered_jpg_file(1013).txt","1"
